issue_id,project_id,jira_user_id,issue_type,summary,priority,created_timestamp,resolved_timestamp,status,sprint_id,story_points
CONF-7975,PRJ-9,USR-29142,Story,Ok white heart different able.,High,2026-01-17 04:32:13,2026-01-18 04:32:13,DONE,SPR-PRJ-6-2,8
CHOI-2000,PRJ-4,USR-34931,Story,Help summer church foreign design plan stock.,Medium,2026-04-05 13:27:14,2026-04-17 13:27:14,DONE,SPR-PRJ-2-10,3
CHOI-4438,PRJ-4,USR-56438,Bug,Defense here effort together contain black Mr.,Low,2025-10-25 06:21:44,2025-10-27 06:21:44,DONE,SPR-PRJ-3-4,2
TERM-8552,PRJ-7,USR-14705,Bug,Article cost water reflect change smile film task.,High,2025-12-07 07:56:53,2025-12-13 07:56:53,DONE,SPR-PRJ-7-9,3
LIST-4870,PRJ-8,USR-92991,Bug,Say allow always.,Medium,2025-10-24 01:08:47,2025-11-05 01:08:47,DONE,SPR-PRJ-9-22,8
CHOI-9892,PRJ-4,USR-73242,Task,Stuff another each PM where new.,Low,2026-09-09 13:22:17,2026-09-16 13:22:17,DONE,SPR-PRJ-8-20,8
CONF-8045,PRJ-9,USR-77811,Bug,Education add though bring himself know some.,High,2026-03-06 17:53:14,2026-03-09 17:53:14,DONE,SPR-PRJ-3-15,5
ORGA-5504,PRJ-6,USR-79588,Bug,Example question whatever.,Low,2026-05-24 07:06:12,2026-06-06 07:06:12,DONE,SPR-PRJ-8-8,3
ORGA-8828,PRJ-6,USR-83385,Story,Free theory none so myself follow not.,Low,2026-09-20 15:00:18,2026-09-29 15:00:18,DONE,SPR-PRJ-2-20,5
CHOI-4550,PRJ-4,USR-33850,Task,Commercial say side find.,Low,2025-12-08 05:21:54,2025-12-14 05:21:54,DONE,SPR-PRJ-0-20,8
ANIM-4007,PRJ-2,USR-31012,Story,Discuss successful industry.,Low,2026-02-27 11:00:05,2026-03-02 11:00:05,DONE,SPR-PRJ-3-18,5
LIST-7736,PRJ-8,USR-20561,Story,Something those center have.,Low,2026-08-05 05:54:15,2026-08-06 05:54:15,DONE,SPR-PRJ-0-23,2
CHOI-3867,PRJ-4,USR-38221,Bug,Back left leg agency.,Low,2026-04-17 03:59:42,2026-04-28 03:59:42,DONE,SPR-PRJ-4-10,5
ANIM-7715,PRJ-2,USR-71186,Task,Ability knowledge before general.,High,2026-05-16 08:41:43,2026-05-26 08:41:43,DONE,SPR-PRJ-3-20,5
CHOI-1644,PRJ-4,USR-37884,Story,Require nearly Congress issue whatever.,High,2025-11-28 21:59:29,2025-12-10 21:59:29,DONE,SPR-PRJ-8-2,1
CONF-3910,PRJ-9,USR-60181,Task,Rise color good travel size mission travel reveal.,High,2025-11-04 09:35:45,2025-11-06 09:35:45,DONE,SPR-PRJ-6-7,2
LIST-3352,PRJ-8,USR-14207,Task,Not its significant me deep he.,Medium,2026-06-20 12:45:16,2026-06-25 12:45:16,DONE,SPR-PRJ-4-6,1
ORGA-3126,PRJ-6,USR-98916,Bug,Bank open fine see real like region.,Low,2026-04-28 15:40:33,2026-05-04 15:40:33,DONE,SPR-PRJ-0-2,1
ANIM-4274,PRJ-2,USR-81228,Task,New and anyone yeah fund door.,Low,2025-11-02 13:03:32,2025-11-05 13:03:32,DONE,SPR-PRJ-9-3,2
ORGA-2878,PRJ-6,USR-58929,Bug,Teach attack without participant choice training look common.,Medium,2026-04-22 17:26:29,2026-04-27 17:26:29,DONE,SPR-PRJ-7-14,1
ORGA-6717,PRJ-6,USR-38569,Story,Forward think term price yet.,Low,2026-04-12 15:54:37,2026-04-16 15:54:37,DONE,SPR-PRJ-4-21,2
LIST-6931,PRJ-8,USR-64602,Story,Reveal live ability concern.,Medium,2025-11-19 14:17:24,2025-12-03 14:17:24,DONE,SPR-PRJ-7-9,2
CONF-1737,PRJ-9,USR-30181,Story,Far camera unit without career watch arrive become.,Medium,2025-12-18 23:23:35,2025-12-24 23:23:35,DONE,SPR-PRJ-9-3,3
DEVE-2417,PRJ-0,USR-66244,Bug,Would pressure room under team security at.,Low,2026-01-13 05:10:24,2026-01-17 05:10:24,DONE,SPR-PRJ-1-20,3
CHOI-4591,PRJ-4,USR-12490,Task,Own cultural act call physical actually already.,High,2026-02-13 17:36:38,2026-02-26 17:36:38,DONE,SPR-PRJ-5-7,2
WIN-4217,PRJ-5,USR-16868,Task,Everybody research chance.,Medium,2025-12-16 16:27:32,2025-12-26 16:27:32,DONE,SPR-PRJ-8-2,1
WIN-4692,PRJ-5,USR-94607,Task,Candidate keep grow us.,Low,2026-08-23 23:47:56,2026-09-02 23:47:56,DONE,SPR-PRJ-0-10,3
LIST-8108,PRJ-8,USR-44522,Bug,During responsibility among since.,High,2026-06-24 01:10:23,2026-06-25 01:10:23,DONE,SPR-PRJ-6-8,3
WIN-8892,PRJ-5,USR-30257,Story,Behavior friend another effect culture radio station.,Medium,2025-11-16 16:45:51,2025-11-28 16:45:51,DONE,SPR-PRJ-2-23,2
DEVE-4610,PRJ-0,USR-49139,Bug,Discuss stock lead green total benefit Mr car.,Medium,2026-02-07 17:26:45,2026-02-08 17:26:45,DONE,SPR-PRJ-3-6,5
CHOI-4639,PRJ-4,USR-27139,Bug,Prepare wrong bed.,Medium,2025-10-24 13:12:15,2025-10-29 13:12:15,DONE,SPR-PRJ-2-6,5
THES-9883,PRJ-1,USR-75570,Task,Like her part team.,Medium,2026-06-19 01:42:57,2026-06-24 01:42:57,DONE,SPR-PRJ-9-13,5
PROF-7621,PRJ-3,USR-17852,Story,See most budget size enough success score start.,Medium,2025-11-27 18:12:13,2025-12-08 18:12:13,DONE,SPR-PRJ-3-4,1
CONF-1549,PRJ-9,USR-74923,Task,Hit class nothing soon data budget main may.,Low,2025-10-22 22:27:35,2025-10-25 22:27:35,DONE,SPR-PRJ-6-3,1
DEVE-8445,PRJ-0,USR-38305,Task,Newspaper happy subject success traditional leave.,High,2026-02-16 10:46:16,2026-02-21 10:46:16,DONE,SPR-PRJ-2-12,3
DEVE-4733,PRJ-0,USR-13804,Task,Himself red upon.,Low,2026-07-16 10:53:09,2026-07-25 10:53:09,DONE,SPR-PRJ-2-14,2
TERM-4456,PRJ-7,USR-23173,Bug,Mention hour gun field expert several effort.,High,2025-10-29 15:04:19,2025-11-07 15:04:19,DONE,SPR-PRJ-9-22,2
CHOI-2331,PRJ-4,USR-48680,Task,Kid issue woman.,Low,2026-06-08 17:42:03,2026-06-19 17:42:03,DONE,SPR-PRJ-5-9,5
CONF-1764,PRJ-9,USR-26334,Bug,Painting country different indicate across.,Medium,2026-06-19 22:25:21,2026-06-23 22:25:21,DONE,SPR-PRJ-3-5,2
LIST-8890,PRJ-8,USR-41348,Task,Heavy law can college care think brother far.,Low,2026-06-05 07:38:34,2026-06-11 07:38:34,DONE,SPR-PRJ-9-1,1
ANIM-3277,PRJ-2,USR-23154,Story,Describe in case stock gas.,Medium,2025-11-22 23:54:05,2025-12-03 23:54:05,DONE,SPR-PRJ-9-3,8
ORGA-8254,PRJ-6,USR-26334,Story,Receive entire character quickly sure player western.,High,2026-06-08 03:53:47,2026-06-21 03:53:47,DONE,SPR-PRJ-0-17,5
CONF-3905,PRJ-9,USR-58623,Bug,We order reach better performance imagine police.,High,2026-04-22 06:28:14,2026-05-03 06:28:14,DONE,SPR-PRJ-6-1,8
ANIM-7859,PRJ-2,USR-45972,Story,Traditional represent price number herself.,High,2026-07-05 06:33:43,2026-07-13 06:33:43,DONE,SPR-PRJ-0-23,5
CONF-5299,PRJ-9,USR-31465,Story,Nice source thought result while.,High,2025-12-21 15:15:20,2025-12-25 15:15:20,DONE,SPR-PRJ-7-15,8
THES-4889,PRJ-1,USR-50685,Bug,Wind cost hand arm mother different end.,Low,2026-01-14 09:01:53,2026-01-26 09:01:53,DONE,SPR-PRJ-0-4,1
ORGA-8366,PRJ-6,USR-69441,Story,Speak drive bad.,High,2025-12-14 12:43:19,2025-12-24 12:43:19,DONE,SPR-PRJ-3-15,8
LIST-3660,PRJ-8,USR-10726,Bug,Summer more if hear responsibility have.,Low,2026-08-17 00:45:31,2026-08-29 00:45:31,DONE,SPR-PRJ-8-6,3
ANIM-2234,PRJ-2,USR-11934,Task,Trouble nor environmental former law only.,Medium,2026-03-27 06:57:01,2026-04-05 06:57:01,DONE,SPR-PRJ-9-4,1
CHOI-4633,PRJ-4,USR-45972,Bug,Return wall trouble friend current.,Low,2026-09-09 12:17:34,2026-09-19 12:17:34,DONE,SPR-PRJ-9-5,1
CONF-3325,PRJ-9,USR-27224,Story,Have line tax hotel use organization.,Medium,2025-12-29 03:23:13,2025-12-30 03:23:13,DONE,SPR-PRJ-2-3,5
CONF-3557,PRJ-9,USR-75435,Task,While as decade exactly bad gas.,High,2026-04-10 05:25:31,2026-04-14 05:25:31,DONE,SPR-PRJ-0-7,8
THES-8442,PRJ-1,USR-59941,Story,Movement traditional of.,Low,2026-02-17 15:10:03,2026-02-24 15:10:03,DONE,SPR-PRJ-5-20,2
WIN-1494,PRJ-5,USR-69890,Story,True fill beautiful game set other follow vote.,Low,2026-09-21 07:26:29,2026-09-30 07:26:29,DONE,SPR-PRJ-7-0,8
TERM-5515,PRJ-7,USR-74569,Story,However such consider table dream law.,Medium,2026-05-08 13:09:09,2026-05-18 13:09:09,DONE,SPR-PRJ-7-7,1
ORGA-7421,PRJ-6,USR-31417,Bug,Dream since open budget.,High,2026-01-12 05:18:20,2026-01-26 05:18:20,DONE,SPR-PRJ-0-4,2
ORGA-4188,PRJ-6,USR-81582,Task,Business sport apply property enter name.,Medium,2025-12-06 11:39:05,2025-12-10 11:39:05,DONE,SPR-PRJ-3-11,8
CHOI-6472,PRJ-4,USR-52981,Task,Society church indeed break since.,High,2025-12-11 20:28:10,2025-12-13 20:28:10,DONE,SPR-PRJ-1-21,1
CHOI-3659,PRJ-4,USR-37549,Task,Degree special laugh include price.,Low,2026-09-06 02:25:25,2026-09-07 02:25:25,DONE,SPR-PRJ-6-5,1
PROF-1146,PRJ-3,USR-45774,Bug,Bit traditional tough air population.,Medium,2026-03-23 19:00:06,2026-03-30 19:00:06,DONE,SPR-PRJ-8-18,1
TERM-1012,PRJ-7,USR-50888,Story,Many most green cold.,Medium,2026-07-07 19:17:36,2026-07-13 19:17:36,DONE,SPR-PRJ-1-10,3
CHOI-9212,PRJ-4,USR-83584,Task,Happy near begin usually.,Medium,2025-11-12 15:52:15,2025-11-25 15:52:15,DONE,SPR-PRJ-2-23,1
LIST-9958,PRJ-8,USR-33850,Bug,Choose guy wide evidence to item.,Low,2026-01-14 00:48:33,2026-01-22 00:48:33,DONE,SPR-PRJ-5-7,2
ANIM-4237,PRJ-2,USR-30181,Story,Something employee such practice quickly any market.,Medium,2026-09-13 18:09:33,2026-09-20 18:09:33,DONE,SPR-PRJ-8-14,5
CHOI-2207,PRJ-4,USR-80539,Bug,Thank value quality reality.,Medium,2026-06-03 14:33:46,2026-06-17 14:33:46,DONE,SPR-PRJ-9-11,2
ORGA-4023,PRJ-6,USR-29340,Bug,Themselves star development know laugh officer.,High,2026-03-05 13:09:25,2026-03-06 13:09:25,DONE,SPR-PRJ-4-2,5
CONF-7687,PRJ-9,USR-33519,Task,Image crime about everything artist still.,Low,2026-03-01 10:11:53,2026-03-11 10:11:53,DONE,SPR-PRJ-9-16,8
LIST-5062,PRJ-8,USR-62184,Bug,Record spring sport usually as until happen power.,Medium,2026-09-21 04:42:49,2026-10-05 04:42:49,DONE,SPR-PRJ-4-6,8
TERM-4068,PRJ-7,USR-88561,Story,Already TV low.,Medium,2026-06-09 14:44:56,2026-06-11 14:44:56,DONE,SPR-PRJ-2-15,3
CHOI-5047,PRJ-4,USR-72163,Bug,Role assume control leg.,Low,2026-06-18 23:41:10,2026-06-22 23:41:10,DONE,SPR-PRJ-8-3,8
DEVE-2089,PRJ-0,USR-97562,Bug,Build ago feeling whose realize.,Low,2026-08-21 18:43:56,2026-08-29 18:43:56,DONE,SPR-PRJ-9-22,5
CHOI-4716,PRJ-4,USR-12671,Bug,Several more physical beautiful year.,Low,2025-11-13 21:25:24,2025-11-15 21:25:24,DONE,SPR-PRJ-2-7,3
CONF-9121,PRJ-9,USR-16895,Bug,Cup cup performance.,Medium,2026-09-14 18:17:44,2026-09-17 18:17:44,DONE,SPR-PRJ-0-8,8
WIN-7287,PRJ-5,USR-34551,Bug,Million hospital trade agree.,Low,2026-02-10 07:14:34,2026-02-13 07:14:34,DONE,SPR-PRJ-3-3,1
ANIM-1911,PRJ-2,USR-42951,Story,Offer piece machine early.,High,2026-06-04 09:45:32,2026-06-14 09:45:32,DONE,SPR-PRJ-9-22,5
CONF-5276,PRJ-9,USR-33788,Story,Whom good throw process degree doctor.,Low,2025-11-15 14:27:31,2025-11-29 14:27:31,DONE,SPR-PRJ-8-6,8
LIST-3157,PRJ-8,USR-17355,Bug,Policy side kind record.,Medium,2025-12-01 14:03:19,2025-12-05 14:03:19,DONE,SPR-PRJ-6-16,1
THES-9621,PRJ-1,USR-88238,Task,Owner company expert table reality stock site.,High,2025-12-09 18:59:02,2025-12-22 18:59:02,DONE,SPR-PRJ-8-3,3
TERM-5220,PRJ-7,USR-13761,Story,Different dinner interview medical will light.,High,2025-12-22 04:49:48,2026-01-02 04:49:48,DONE,SPR-PRJ-2-1,5
DEVE-9129,PRJ-0,USR-98895,Story,Necessary learn memory.,High,2025-11-01 13:12:49,2025-11-09 13:12:49,DONE,SPR-PRJ-3-17,1
ANIM-1737,PRJ-2,USR-89635,Bug,Marriage where share southern stop customer although add.,Low,2026-02-25 01:39:59,2026-03-11 01:39:59,DONE,SPR-PRJ-6-5,8
PROF-4440,PRJ-3,USR-88697,Bug,How government suddenly statement.,High,2025-11-14 09:11:56,2025-11-27 09:11:56,DONE,SPR-PRJ-3-3,3
CONF-1001,PRJ-9,USR-73242,Story,Throw next nice while relationship.,Medium,2026-04-29 23:12:59,2026-05-11 23:12:59,DONE,SPR-PRJ-5-16,5
DEVE-8707,PRJ-0,USR-93748,Bug,Program success itself religious energy teacher single.,High,2026-08-26 13:49:35,2026-09-08 13:49:35,DONE,SPR-PRJ-5-0,1
TERM-4914,PRJ-7,USR-58353,Bug,Food send capital decide wide.,Low,2026-03-31 18:48:29,2026-04-06 18:48:29,DONE,SPR-PRJ-0-20,3
DEVE-2202,PRJ-0,USR-50492,Story,Center claim Republican admit.,Medium,2025-12-20 02:47:28,2025-12-26 02:47:28,DONE,SPR-PRJ-5-19,1
CHOI-5444,PRJ-4,USR-52247,Bug,Factor young get wrong teach not response professor.,Medium,2025-11-07 04:17:38,2025-11-11 04:17:38,DONE,SPR-PRJ-6-10,1
TERM-1044,PRJ-7,USR-29442,Story,Team condition when if help start peace year.,High,2026-06-20 02:48:21,2026-07-02 02:48:21,DONE,SPR-PRJ-3-7,3
CONF-9944,PRJ-9,USR-36144,Bug,Prevent too drug today so long.,High,2025-12-17 22:20:24,2025-12-28 22:20:24,DONE,SPR-PRJ-2-5,8
LIST-7090,PRJ-8,USR-26011,Task,At positive mother even raise.,Low,2026-08-03 03:51:48,2026-08-08 03:51:48,DONE,SPR-PRJ-6-16,1
DEVE-3483,PRJ-0,USR-83608,Bug,Bit door magazine firm task.,Medium,2026-04-05 22:46:21,2026-04-07 22:46:21,DONE,SPR-PRJ-9-14,5
CONF-4385,PRJ-9,USR-25906,Task,President food add process.,Low,2026-01-23 08:52:13,2026-01-30 08:52:13,DONE,SPR-PRJ-1-9,2
CHOI-5319,PRJ-4,USR-77499,Bug,Company produce meet expert human number.,High,2025-12-21 07:19:05,2026-01-03 07:19:05,DONE,SPR-PRJ-8-4,5
CONF-8912,PRJ-9,USR-82264,Story,Prevent history finish everybody live gun edge.,High,2026-07-03 14:51:29,2026-07-14 14:51:29,DONE,SPR-PRJ-7-15,1
LIST-5622,PRJ-8,USR-14117,Story,View process happy into.,Low,2025-10-25 04:53:54,2025-11-08 04:53:54,DONE,SPR-PRJ-9-17,2
WIN-9800,PRJ-5,USR-82641,Story,Author not truth garden into.,Medium,2026-07-03 17:30:44,2026-07-06 17:30:44,DONE,SPR-PRJ-8-12,5
THES-7607,PRJ-1,USR-56176,Bug,Value before result or deep fly natural.,Low,2025-10-03 12:40:11,2025-10-06 12:40:11,DONE,SPR-PRJ-1-13,1
TERM-8821,PRJ-7,USR-88997,Task,Art sound specific adult.,Medium,2026-02-12 21:34:55,2026-02-20 21:34:55,DONE,SPR-PRJ-7-17,1
PROF-2309,PRJ-3,USR-31992,Task,With project author term many carry.,Low,2025-12-01 11:44:14,2025-12-03 11:44:14,DONE,SPR-PRJ-8-18,8
CONF-5461,PRJ-9,USR-70981,Task,Change available cut during.,Medium,2026-06-10 21:56:46,2026-06-13 21:56:46,DONE,SPR-PRJ-9-7,5
CONF-7159,PRJ-9,USR-10726,Story,Town per leg note law already.,High,2026-07-02 04:54:23,2026-07-14 04:54:23,DONE,SPR-PRJ-4-2,1
WIN-8965,PRJ-5,USR-63841,Story,Democratic close make low bag own side.,High,2026-04-18 03:50:51,2026-04-25 03:50:51,DONE,SPR-PRJ-5-12,5
PROF-1680,PRJ-3,USR-88561,Story,Present push agreement where receive white.,Medium,2025-11-17 04:01:52,2025-11-18 04:01:52,DONE,SPR-PRJ-1-9,8
ORGA-5357,PRJ-6,USR-95841,Bug,Little name good subject very wait rate too.,High,2026-04-22 15:27:28,2026-04-23 15:27:28,DONE,SPR-PRJ-9-4,2
ANIM-1961,PRJ-2,USR-64287,Story,Data owner picture him final.,High,2026-06-25 03:33:36,2026-07-01 03:33:36,DONE,SPR-PRJ-1-10,1
PROF-8537,PRJ-3,USR-40771,Bug,Public size PM consider by animal building.,Low,2025-10-08 22:52:54,2025-10-14 22:52:54,DONE,SPR-PRJ-2-11,1
DEVE-1811,PRJ-0,USR-45838,Story,Success simple main her year none.,High,2025-10-23 20:34:14,2025-11-06 20:34:14,DONE,SPR-PRJ-4-22,3
CHOI-5478,PRJ-4,USR-28321,Story,Lose represent ability inside night.,High,2026-03-23 02:11:49,2026-03-29 02:11:49,DONE,SPR-PRJ-3-1,8
WIN-4688,PRJ-5,USR-88269,Story,Finally program itself husband occur.,Low,2026-02-27 14:44:50,2026-03-08 14:44:50,DONE,SPR-PRJ-1-6,8
WIN-9673,PRJ-5,USR-58623,Task,Type those become staff history girl real.,Medium,2026-05-15 07:02:46,2026-05-22 07:02:46,DONE,SPR-PRJ-4-7,2
ANIM-3020,PRJ-2,USR-30969,Task,Teach almost image good recognize.,Low,2025-10-10 01:53:18,2025-10-17 01:53:18,DONE,SPR-PRJ-4-1,1
ANIM-6072,PRJ-2,USR-40613,Story,Also school window north pattern.,Medium,2026-03-28 14:13:26,2026-04-05 14:13:26,DONE,SPR-PRJ-9-5,2
PROF-6788,PRJ-3,USR-87139,Bug,Bad third not group notice herself.,Medium,2026-03-26 07:38:08,2026-03-27 07:38:08,DONE,SPR-PRJ-0-18,3
TERM-4774,PRJ-7,USR-77568,Story,Anyone he letter account happy.,Medium,2026-01-29 15:55:08,2026-02-06 15:55:08,DONE,SPR-PRJ-8-15,1
LIST-8209,PRJ-8,USR-40828,Story,More leg purpose interview.,Medium,2025-11-08 17:29:46,2025-11-13 17:29:46,DONE,SPR-PRJ-0-19,2
TERM-5347,PRJ-7,USR-12180,Task,Table pass trouble per.,Low,2025-12-27 03:18:25,2026-01-08 03:18:25,DONE,SPR-PRJ-3-21,2
DEVE-6231,PRJ-0,USR-16868,Bug,Shake particularly give example price easy win.,High,2026-05-02 06:51:08,2026-05-15 06:51:08,DONE,SPR-PRJ-6-20,8
ORGA-5920,PRJ-6,USR-70036,Story,Themselves walk factor determine remember.,Medium,2026-07-16 16:15:28,2026-07-22 16:15:28,DONE,SPR-PRJ-4-3,1
CONF-9108,PRJ-9,USR-41925,Task,Social figure building notice.,Medium,2026-07-29 01:04:40,2026-08-07 01:04:40,DONE,SPR-PRJ-0-1,3
PROF-8835,PRJ-3,USR-80748,Story,Each parent street war election official expect offer.,Low,2026-05-19 07:55:56,2026-05-24 07:55:56,DONE,SPR-PRJ-2-14,1
ANIM-1418,PRJ-2,USR-55293,Story,Enough moment put price no certainly.,High,2026-01-09 16:18:17,2026-01-13 16:18:17,DONE,SPR-PRJ-9-1,2
TERM-4484,PRJ-7,USR-65108,Bug,Foreign information painting local very write protect mouth.,Medium,2025-10-15 12:05:37,2025-10-20 12:05:37,DONE,SPR-PRJ-2-18,1
PROF-3684,PRJ-3,USR-36144,Task,Old value between citizen whose young set.,Medium,2026-07-23 05:00:39,2026-08-02 05:00:39,DONE,SPR-PRJ-9-4,8
TERM-8756,PRJ-7,USR-60639,Bug,Article community team seven.,High,2026-03-18 23:50:51,2026-03-22 23:50:51,DONE,SPR-PRJ-7-16,8
ANIM-4904,PRJ-2,USR-57453,Story,Feeling surface girl expert report include.,Medium,2026-03-31 23:02:17,2026-04-12 23:02:17,DONE,SPR-PRJ-0-0,1
ANIM-9458,PRJ-2,USR-32810,Task,Song car sing also act few note.,Medium,2026-02-04 17:09:10,2026-02-15 17:09:10,DONE,SPR-PRJ-0-18,8
DEVE-8917,PRJ-0,USR-28202,Story,High ask rich development area.,Medium,2026-08-22 09:24:34,2026-09-05 09:24:34,DONE,SPR-PRJ-2-20,3
WIN-8150,PRJ-5,USR-89822,Story,Today themselves blood single.,High,2025-10-07 14:20:22,2025-10-16 14:20:22,DONE,SPR-PRJ-2-8,1
CHOI-5028,PRJ-4,USR-70332,Task,Four hour green religious hot former front.,Low,2025-12-15 04:52:38,2025-12-27 04:52:38,DONE,SPR-PRJ-8-7,2
TERM-4577,PRJ-7,USR-17104,Bug,White new involve south two participant want.,Low,2026-06-17 02:13:24,2026-06-29 02:13:24,DONE,SPR-PRJ-0-8,5
DEVE-8257,PRJ-0,USR-64548,Story,Need country receive however determine authority.,High,2026-01-06 08:38:02,2026-01-13 08:38:02,DONE,SPR-PRJ-8-12,1
CHOI-3216,PRJ-4,USR-28030,Story,He those father contain stock citizen provide.,Low,2026-04-25 11:15:43,2026-05-03 11:15:43,DONE,SPR-PRJ-8-10,3
CHOI-1303,PRJ-4,USR-88561,Task,Teach crime leader.,Medium,2025-11-18 16:11:52,2025-11-27 16:11:52,DONE,SPR-PRJ-1-18,5
CONF-1039,PRJ-9,USR-77251,Story,Image pretty affect discussion late.,High,2025-12-07 01:48:32,2025-12-21 01:48:32,DONE,SPR-PRJ-0-10,2
WIN-7611,PRJ-5,USR-49139,Task,Mean really song how start story.,Low,2026-05-09 23:54:33,2026-05-11 23:54:33,DONE,SPR-PRJ-3-0,8
TERM-4422,PRJ-7,USR-52237,Bug,Social write prepare represent today notice exactly.,Low,2025-10-09 15:35:14,2025-10-22 15:35:14,DONE,SPR-PRJ-6-2,5
CHOI-9291,PRJ-4,USR-68222,Bug,Where check source bed production maintain threat ask.,Medium,2026-07-16 12:00:27,2026-07-30 12:00:27,DONE,SPR-PRJ-3-8,1
PROF-3341,PRJ-3,USR-77811,Task,Year few success around direction.,Medium,2026-01-07 07:02:44,2026-01-11 07:02:44,DONE,SPR-PRJ-1-8,2
THES-3142,PRJ-1,USR-68115,Bug,Water clear spring participant exactly hospital.,Low,2026-08-01 07:08:06,2026-08-10 07:08:06,DONE,SPR-PRJ-8-14,1
WIN-4735,PRJ-5,USR-32617,Story,Seem role senior serve current card yes.,High,2025-12-06 07:44:58,2025-12-17 07:44:58,DONE,SPR-PRJ-4-19,5
CONF-9700,PRJ-9,USR-57920,Task,Act administration form of blue.,Medium,2026-05-27 03:32:15,2026-05-30 03:32:15,DONE,SPR-PRJ-8-19,2
LIST-9055,PRJ-8,USR-89807,Bug,Discover detail effect.,Low,2025-12-15 08:20:07,2025-12-18 08:20:07,DONE,SPR-PRJ-9-16,2
TERM-1947,PRJ-7,USR-24366,Task,Attack realize prove into lead usually.,High,2026-03-27 21:19:07,2026-04-03 21:19:07,DONE,SPR-PRJ-5-13,1
PROF-5184,PRJ-3,USR-33788,Task,Task center long particular seem firm.,Medium,2025-10-01 02:52:26,2025-10-13 02:52:26,DONE,SPR-PRJ-6-3,8
WIN-9442,PRJ-5,USR-45054,Task,Community politics decision back.,Low,2026-09-10 23:03:49,2026-09-23 23:03:49,DONE,SPR-PRJ-8-11,5
DEVE-8287,PRJ-0,USR-36144,Story,Travel same news election.,High,2026-09-12 20:25:22,2026-09-26 20:25:22,DONE,SPR-PRJ-5-19,1
ORGA-7566,PRJ-6,USR-81987,Task,Dog describe respond week.,Medium,2026-04-04 08:11:04,2026-04-10 08:11:04,DONE,SPR-PRJ-7-19,5
LIST-7530,PRJ-8,USR-39102,Task,Camera fast attention.,Medium,2025-11-17 03:38:36,2025-11-23 03:38:36,DONE,SPR-PRJ-1-1,2
DEVE-1112,PRJ-0,USR-41300,Task,Special something true administration lawyer clear clear someone.,Low,2026-08-03 11:28:38,2026-08-16 11:28:38,DONE,SPR-PRJ-8-15,5
THES-7794,PRJ-1,USR-21221,Story,Thing around sport.,High,2026-01-18 15:00:19,2026-01-21 15:00:19,DONE,SPR-PRJ-9-12,3
CONF-8738,PRJ-9,USR-42018,Story,Trouble else third leg simply big.,High,2026-07-04 10:35:31,2026-07-13 10:35:31,DONE,SPR-PRJ-4-8,8
WIN-8699,PRJ-5,USR-33416,Task,Politics real fly employee black skill over.,High,2026-09-18 05:21:13,2026-09-22 05:21:13,DONE,SPR-PRJ-4-8,2
ANIM-4476,PRJ-2,USR-48469,Story,Understand anyone growth must.,High,2026-08-27 19:58:56,2026-09-09 19:58:56,DONE,SPR-PRJ-7-9,3
LIST-4659,PRJ-8,USR-16258,Task,Child quality pick fund the ask.,Low,2026-04-23 10:38:15,2026-04-25 10:38:15,DONE,SPR-PRJ-2-6,3
THES-8792,PRJ-1,USR-13396,Bug,Out sort once read history serve.,Medium,2025-11-26 08:56:00,2025-11-29 08:56:00,DONE,SPR-PRJ-8-23,3
THES-4436,PRJ-1,USR-71261,Bug,Trip right challenge easy eat.,High,2026-01-14 09:09:41,2026-01-19 09:09:41,DONE,SPR-PRJ-3-9,1
TERM-5901,PRJ-7,USR-39824,Story,Of wait some between be without budget.,Low,2025-12-08 19:53:27,2025-12-14 19:53:27,DONE,SPR-PRJ-5-7,2
WIN-9986,PRJ-5,USR-85711,Task,Among recent work need southern sea anyone.,High,2026-03-23 18:55:32,2026-03-26 18:55:32,DONE,SPR-PRJ-7-15,8
THES-6796,PRJ-1,USR-50327,Story,Lawyer anyone station fact.,Medium,2026-09-17 19:54:25,2026-09-26 19:54:25,DONE,SPR-PRJ-2-23,8
ANIM-1669,PRJ-2,USR-35430,Task,Usually our good onto people edge great our.,Low,2025-10-10 23:07:47,2025-10-18 23:07:47,DONE,SPR-PRJ-5-0,3
CONF-6985,PRJ-9,USR-51033,Task,Management common center man.,High,2026-07-09 11:49:11,2026-07-18 11:49:11,DONE,SPR-PRJ-9-14,5
ANIM-4300,PRJ-2,USR-47363,Bug,Economic newspaper consider again tax.,High,2026-02-24 13:44:25,2026-03-10 13:44:25,DONE,SPR-PRJ-6-11,3
THES-7885,PRJ-1,USR-29142,Story,Both computer quickly rate.,High,2025-11-24 01:57:25,2025-12-01 01:57:25,DONE,SPR-PRJ-0-7,3
CONF-5586,PRJ-9,USR-99006,Task,These him when training science ability much crime.,Medium,2026-01-06 04:44:04,2026-01-15 04:44:04,DONE,SPR-PRJ-2-5,1
ORGA-7600,PRJ-6,USR-49446,Bug,Few theory street fight subject.,Low,2026-01-17 13:07:08,2026-01-28 13:07:08,DONE,SPR-PRJ-0-22,3
LIST-9202,PRJ-8,USR-90173,Task,Out two activity let source action hear.,Medium,2026-04-08 18:59:41,2026-04-22 18:59:41,DONE,SPR-PRJ-3-15,8
